"user_id","gender","home_country","home_city","months_since_sign_up","has_children","is_married","is_family","age","age_group","avg_days_from_res_to_trip","total_number_of_sessions","total_number_of_page_clicks","total_session_duration_in_minutes","total_trips","total_discounted_trips","total_hotel_discounted_trips","total_flight_discounted_trips","total_cancelled_trips","total_flights","return_flights","total_hotel_res","total_paid_for_flights_before_disc","avg_paid_for_flights_before_disc","total_paid_for_flights_after_disc","avg_paid_for_flights_after_disc","total_disc_for_flights","avg_disc_for_flight","avg_disc_perc_for_flight","avg_disc_perc_for_hotel","total_paid_for_hotels_before_disc","avg_paid_for_hotels_before_disc","total_paid_for_hotels_after_disc","avg_paid_for_hotels_after_disc","total_disc_for_hotels","avg_disc_for_hotels","avg_num_of_rooms_per_hotel_res","avg_num_of_nights_per_hotel_res","tot_num_of_nights_for_hotel_res","num_of_diff_hotels_stayed","num_of_diff_hotel_groups_stayed","num_of_diff_hotel_cities_stayed","num_of_diff_flight_dest","num_of_diff_airlines","num_of_diff_routes","avg_num_of_seats_booked_per_flight","tot_num_of_seats_booked_for_flights","tot_number_of_checked_bags_for_flights","avg_of_checked_bags_for_flights","tot_flight_distance_km","tot_flight_dist_km","avg_flight_dist_km","booking_rate_per_session_segmentation","budget_segmentation","flyer_segmentation","customer_value","ads_per_km","discount_flight_proportion","bargain_hunter_index","avg_session_dur_min"
594875,0,1,edmonton,27,1,0,0,19,"18-25",9.0000000000000000,8,117,14.65,1,2,1,1,0,0,0,1,0,0.00,0,0.00,0,0.00,0.04,0.03,1110,1110.00,1110,1110.00,0,0.00,1.00,5.00,5,1,1,1,0,0,1,0.00,0,0,0.00,0.0,0.0,0.0,Frequent Booker,Moderate Budget,Rare Flyer,1110.0000000000000000,0.0,1.00000000000000000000,0.0,1.8312500000000000
594892,0,0,san antonio,27,0,1,0,53,"50+",8.5000000000000000,8,126,15.83,2,2,1,2,0,4,2,2,956.71,478.36,956.71,478.36,0.00,0.00,0.03,0.01,1500,750.00,1471.50,735.75,28.50,14.25,1.00,2.50,5,2,2,2,2,2,2,1.00,2,0,0.00,10513.521396414235,11142.452640603571,5571.226320301786,Occasional Booker,Moderate Budget,Rare Flyer,1214.1050000000000000,0.08586170665098528,1.00000000000000000000,0.0025758511995295583,1.9787500000000000
594914,0,1,halifax,27,0,0,0,45,"41-50",10.3333333333333333,8,126,15.79,3,3,2,1,0,6,3,3,1531.92,510.64,1477.5435,492.51,54.3765,18.13,0.03,0.04,1657,552.33,1518.4,506.13,138.6,46.20,1.00,5.00,15,3,3,2,2,3,2,1.00,3,1,0.33,17557.186837664518,17559.200614048466,5853.066871349489,Occasional Booker,Low Budget,Regular Flyer,998.6478333333333333,0.0841463989435756,0.33333333333333333333,0.0008414639894358,1.9737500000000000
594948,0,1,edmonton,27,0,0,0,66,"50+",5.0000000000000000,8,65,8.16,1,2,1,2,0,2,1,1,344.54,344.54,344.54,344.54,0.00,0.00,0.09,0.04,480,480.00,480,480.00,0,0.00,1.00,4.00,4,1,1,1,1,1,1,1.00,1,1,1.00,3856.136161080092,3823.917189560526,3823.917189560526,Frequent Booker,Low Budget,Rare Flyer,824.5400000000000000,0.09010132356961349,2.0000000000000000,0.01621823824253043,1.02000000000000000000
594985,0,1,toronto,27,0,0,0,43,"41-50",9.6666666666666667,8,103,12.79,3,3,1,2,0,5,2,3,450.23,150.08,428.914,142.97,21.316,7.11,0.04,0.02,1792,597.33,1792,597.33,0,0.00,1.00,3.67,11,3,3,2,2,3,2,1.00,3,1,0.33,5025.342694826706,5238.351130187725,1746.1170433959085,Occasional Booker,Low Budget,Regular Flyer,740.3046666666666667,0.0818795818264724,0.66666666666666666667,0.002183455515372597,1.5987500000000000
595026,0,1,montreal,27,0,0,0,48,"41-50",21.3333333333333333,8,140,17.35,3,1,1,0,0,2,1,3,427.97,427.97,427.97,427.97,0.00,0.00,0.00,0.01,4778,1592.67,4778,1592.67,0,0.00,1.33,4.33,13,3,3,3,1,1,3,1.00,1,1,1.00,5127.944316488118,4852.275201642052,4852.275201642052,Occasional Booker,High Budget,Rare Flyer,1735.3233333333333333,0.08819986134652281,0.00000000000000000000,0.0,2.1687500000000000
595087,0,0,los angeles,27,0,0,0,43,"41-50",6.4000000000000000,8,105,12.89,5,2,0,2,0,8,4,5,1945.64,486.41,1872.923,468.23,72.717,18.18,0.03,0.00,3993,798.60,3993,798.60,0,0.00,1.00,4.20,21,5,5,4,3,3,4,1.00,4,3,0.75,21856.28739019437,22751.828336921943,5687.957084230486,Rare Booker,Moderate Budget,Regular Flyer,1173.1846000000000000,0.08231966997397734,0.40000000000000000000,0.0009878360396877,1.6112500000000000
595122,0,1,toronto,27,0,1,0,59,"50+",88.0000000000000000,8,109,13.48,2,3,1,4,0,3,1,2,3774.55,1887.28,3760.0565,1880.03,14.4935,7.25,0.06,0.05,1704,852.00,1704,852.00,0,0.00,1.00,8.50,17,2,2,2,2,2,2,1.50,3,1,0.50,21940.14495163299,22081.218645955436,11040.609322977718,Occasional Booker,High Budget,Rare Flyer,2732.0282500000000000,0.17028301563821166,2.0000000000000000,0.0204339618765854,1.6850000000000000
595123,0,1,victoria,27,1,0,0,42,"41-50",10.0000000000000000,8,268,128.38,1,2,1,1,1,2,1,1,624.83,624.83,468.6225,468.62,156.2075,156.21,0.08,0.05,584,584.00,584,584.00,0,0.00,1.00,4.00,4,1,1,1,1,1,1,1.00,1,0,0.00,6761.165394553517,6560.2897895531305,6560.2897895531305,Frequent Booker,Moderate Budget,Rare Flyer,1052.6225000000000000,0.07143320112874485,1.00000000000000000000,0.005714656090299588,16.0475000000000000
595126,0,1,gatineau,27,0,0,0,34,"31-40",74.0000000000000000,9,113,13.96,2,3,0,5,0,2,1,2,2003.98,2003.98,1703.3830,1703.38,300.5970,300.60,0.16,0.00,2723,1361.50,2723,1361.50,0,0.00,1.00,8.00,16,2,2,2,1,1,2,2.00,2,1,1.00,11267.80713597018,12178.84910386492,12178.84910386492,Occasional Booker,Luxury Budget,Rare Flyer,2213.1915000000000000,0.13986403686202473,2.5000000000000000,0.05594561474480989,1.5511111111111111
595171,0,0,columbus,27,0,1,0,36,"31-40",8.5000000000000000,8,134,16.71,2,1,1,0,0,4,2,2,688.52,344.26,688.52,344.26,0.00,0.00,0.00,0.05,1414,707.00,1414,707.00,0,0.00,1.00,3.00,6,2,1,2,2,2,2,1.00,2,0,0.00,6977.362218925471,6775.28461692564,3387.64230846282,Occasional Booker,Moderate Budget,Rare Flyer,1051.2600000000000000,0.10162229912526147,0.00000000000000000000,0.0,2.0887500000000000
595183,0,0,seattle,27,0,1,0,67,"50+",3.0000000000000000,9,468,153.88,1,2,1,2,1,0,0,1,0,0.00,0,0.00,0,0.00,0.03,0.04,3332,3332.00,3332,3332.00,0,0.00,2.00,7.00,7,1,1,1,0,0,1,0.00,0,0,0.00,0.0,0.0,0.0,Super Booker,Luxury Budget,Rare Flyer,3332.0000000000000000,0.0,2.0000000000000000,0.0,17.0977777777777778
595184,0,1,toronto,27,0,0,0,51,"50+",5.6000000000000000,8,200,24.89,5,3,2,1,0,8,4,4,1034.52,258.63,1034.52,258.63,0.00,0.00,0.03,0.02,722,180.50,700.25,175.06,21.75,5.44,1.00,1.50,6,4,3,4,4,3,5,1.00,4,3,0.75,11709.656164506889,11500.656796127369,2875.164199031842,Rare Booker,Low Budget,Regular Flyer,346.9540000000000000,0.08995312340320905,0.20000000000000000000,0.0005397187404193,3.1112500000000000
595257,0,0,san diego,27,0,0,0,47,"41-50",6.5000000000000000,8,171,21.37,4,1,0,4,0,8,4,4,2052.66,513.17,2052.66,513.17,0.00,0.00,0.02,0.00,1914,478.50,1914,478.50,0,0.00,1.00,3.75,15,4,4,4,4,3,4,1.00,4,2,0.50,25183.84350337446,26007.657460776845,6501.914365194211,Rare Booker,Low Budget,Regular Flyer,991.6650000000000000,0.07892521666342675,1.00000000000000000000,0.001578504333268535,2.6712500000000000
595283,0,0,baton rouge,27,0,1,0,56,"50+",6.0000000000000000,8,138,17.12,1,2,1,2,0,2,1,0,301.34,301.34,271.206,271.21,30.134,30.13,0.08,0.05,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,1,1,1,1.00,1,1,1.00,3616.797763094237,3725.126736028142,3725.126736028142,Frequent Booker,Low Budget,Rare Flyer,271.2060000000000000,0.07280450283126988,2.0000000000000000,0.011648720453003181,2.1400000000000000
595284,0,0,new york,27,0,1,0,53,"50+",9.7500000000000000,8,139,17.21,4,3,2,1,0,8,4,4,1388.46,347.12,1341.474,335.37,46.986,11.75,0.05,0.03,4285,1071.25,4248.1,1062.03,36.9,9.23,1.25,4.25,17,4,4,4,4,4,4,1.25,5,1,0.25,14633.586612899413,14835.467659171216,3708.866914792804,Rare Booker,Moderate Budget,Regular Flyer,1397.3935000000000000,0.09042343866866287,0.25000000000000000000,0.0011302929833582858,2.1512500000000000
595386,0,0,san antonio,27,0,0,0,42,"41-50",7.8333333333333333,8,197,24.40,6,4,2,3,0,11,5,5,2007.35,334.56,1856.854,309.48,150.496,25.08,0.05,0.02,2393,478.60,2378.35,475.67,14.65,2.93,1.00,3.20,16,5,5,4,5,6,5,1.00,6,4,0.67,22563.527246574897,23435.081327966578,3905.84688799443,Rare Booker,Low Budget,Frequent Flyer,705.8673333333333333,0.07923394734645524,0.50000000000000000000,0.001980848683661381,3.0500000000000000
595414,0,0,dallas,27,0,1,0,50,"41-50",7.2500000000000000,8,162,19.79,4,1,1,1,0,7,3,4,1193.92,298.48,1193.92,298.48,0.00,0.00,0.02,0.02,2140,535.00,2140,535.00,0,0.00,1.00,3.75,15,4,4,4,4,3,4,1.00,4,3,0.75,14139.100767892418,14832.311010653611,3708.077752663403,Rare Booker,Low Budget,Regular Flyer,833.4800000000000000,0.0804945364982195,0.25000000000000000000,0.0004024726824911,2.4737500000000000
595431,0,0,new york,27,0,0,0,39,"31-40",10.0000000000000000,8,155,19.16,3,0,0,0,0,6,3,3,959.87,319.96,959.87,319.96,0.00,0.00,0.00,0.00,2277,759.00,2277,759.00,0,0.00,1.00,4.33,13,3,2,3,3,3,3,1.00,3,1,0.33,10541.244415196317,11114.388675050654,3704.7962250168844,Occasional Booker,Moderate Budget,Regular Flyer,1078.9566666666666667,0.08636282462882516,0.00000000000000000000,0.0,2.3950000000000000
595442,0,0,corpus christi,27,0,0,0,45,"41-50",7.5000000000000000,8,136,16.85,4,2,2,0,0,8,4,2,1165.72,291.43,1165.72,291.43,0.00,0.00,0.00,0.04,525,262.50,525,262.50,0,0.00,1.00,1.50,3,2,2,2,4,3,4,1.00,4,2,0.50,14440.42106921559,15067.297454107014,3766.8243635267536,Rare Booker,Low Budget,Regular Flyer,422.6800000000000000,0.07736755735729173,0.00000000000000000000,0.0,2.1062500000000000
595506,0,0,long beach,27,0,0,0,26,"26-30",0,8,85,10.67,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,1.3337500000000000
595527,0,0,kansas city,27,0,1,0,33,"31-40",78.6666666666666667,8,86,10.77,3,3,1,2,0,4,2,3,2519.69,1259.85,2519.69,1259.85,0.00,0.00,0.03,0.01,3364,1121.33,3266.10,1088.70,97.90,32.63,1.33,5.67,17,3,3,3,2,1,3,1.50,3,1,0.50,14672.62655259967,13746.827141084053,6873.413570542027,Occasional Booker,High Budget,Rare Flyer,1928.5966666666666667,0.18329247717603156,0.66666666666666666667,0.003665849543520631,1.3462500000000000
595587,0,0,st. louis,27,1,0,0,40,"31-40",62.0000000000000000,8,127,15.73,4,1,0,2,0,8,4,3,1251.85,312.96,1251.85,312.96,0.00,0.00,0.03,0.00,1123,374.33,1123,374.33,0,0.00,1.33,1.67,5,3,3,3,4,3,4,1.25,5,0,0.00,11796.920138738073,12137.581854534914,3034.3954636337285,Rare Booker,Low Budget,Regular Flyer,593.7125000000000000,0.10313833636741049,0.50000000000000000000,0.0015470750455111573,1.9662500000000000
595624,0,0,anchorage,27,0,0,0,37,"31-40",12.0000000000000000,9,130,16.20,1,2,1,2,0,2,1,1,944.73,944.73,944.73,944.73,0.00,0.00,0.03,0.01,1092,1092.00,1092,1092.00,0,0.00,1.00,3.00,3,1,1,1,1,1,1,1.00,1,0,0.00,9729.174724370201,8495.97488204266,8495.97488204266,Super Booker,High Budget,Rare Flyer,2036.7300000000000000,0.11119736264720002,2.0000000000000000,0.006671841758832001,1.8000000000000000
595626,0,0,los angeles,27,0,0,0,47,"41-50",8.2500000000000000,8,192,23.58,4,2,0,2,0,8,4,3,2144.46,536.12,2048.8170,512.20,95.6430,23.91,0.05,0.00,1159,386.33,1159,386.33,0,0.00,1.67,2.67,8,3,3,3,4,4,4,1.50,6,2,0.50,19046.445267596213,19905.82997856906,4976.457494642265,Rare Booker,Low Budget,Regular Flyer,801.9542500000000000,0.10292547470795187,0.50000000000000000000,0.0025731368676987967,2.9475000000000000
595690,0,0,orlando,27,0,1,0,70,"50+",0,8,123,15.39,0,2,1,1,0,0,0,0,0,0.00,0,0.00,0,0.00,0.03,0.03,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,1.9237500000000000
595740,0,0,san diego,27,1,1,1,59,"50+",11.0000000000000000,8,103,12.83,2,2,2,0,0,3,1,2,1684.87,842.44,1684.87,842.44,0.00,0.00,0.00,0.10,587,293.50,503.8,251.90,83.2,41.60,1.50,1.50,3,2,2,2,2,2,2,1.50,3,0,0.00,10828.324218572578,11674.661616399348,5837.330808199674,Occasional Booker,Moderate Budget,Rare Flyer,1094.3350000000000000,0.14431852976648762,0.00000000000000000000,0.0,1.6037500000000000
595852,0,1,montreal,27,0,0,0,55,"50+",8.3333333333333333,9,163,20.05,3,1,1,1,0,6,3,3,637.57,212.52,637.57,212.52,0.00,0.00,0.07,0.02,567,189.00,567,189.00,0,0.00,1.00,1.33,4,3,3,3,3,3,3,1.00,3,3,1.00,6801.286531846381,6597.619706487905,2199.206568829302,Occasional Booker,Low Budget,Regular Flyer,401.5233333333333333,0.09663636710873658,0.33333333333333333333,0.00225484856587052,2.2277777777777778
595861,0,0,new york,27,0,0,0,42,"41-50",7.0000000000000000,8,93,11.39,1,2,1,1,0,2,1,1,833.72,833.72,833.72,833.72,0.00,0.00,0.03,0.04,383,383.00,383,383.00,0,0.00,1.00,1.00,1,1,1,1,1,1,1,1.00,1,0,0.00,8228.434692953851,8128.663569949852,8128.663569949852,Frequent Booker,Moderate Budget,Rare Flyer,1216.7200000000000000,0.10256544545429422,1.00000000000000000000,0.0030769633636288265,1.4237500000000000
595897,0,1,montreal,27,0,0,0,27,"26-30",3.0000000000000000,8,64,7.98,1,1,1,0,0,0,0,1,0,0.00,0,0.00,0,0.00,0.00,0.05,4176,4176.00,3758.4,3758.40,417.6,417.60,2.00,12.00,12,1,1,1,0,0,1,0.00,0,0,0.00,0.0,0.0,0.0,Frequent Booker,Luxury Budget,Rare Flyer,3758.4000000000000000,0.0,0.00000000000000000000,0.0,0.99750000000000000000
595958,0,0,sacramento,27,0,1,0,53,"50+",6.0000000000000000,8,307,133.17,3,2,1,1,1,4,2,3,863.04,431.52,848.193,424.10,14.847,7.42,0.02,0.02,518,172.67,518,172.67,0,0.00,1.00,2.33,7,3,3,3,2,2,3,1.00,2,1,0.50,9592.424442052388,9793.840639136473,4896.920319568237,Occasional Booker,Low Budget,Rare Flyer,455.3976666666666667,0.08660473773798157,0.33333333333333333333,0.0005773649182532,16.6462500000000000
596103,0,0,new york,27,0,0,0,25,"18-25",6.5000000000000000,8,75,9.14,2,1,0,2,0,2,1,2,434.64,434.64,434.64,434.64,0.00,0.00,0.05,0.00,1852,926.00,1852,926.00,0,0.00,1.00,3.00,6,2,2,2,1,1,2,1.00,1,1,1.00,5072.31838573211,4816.521981312295,4816.521981312295,Occasional Booker,Moderate Budget,Rare Flyer,1143.3200000000000000,0.0902393888549387,1.00000000000000000000,0.004511969442746936,1.1425000000000000
596153,0,1,toronto,27,0,1,0,53,"50+",7.4000000000000000,8,180,22.43,5,2,2,2,0,9,4,4,1528.20,305.64,1442.1180,288.42,86.0820,17.22,0.06,0.02,916,229.00,911.80,227.95,4.20,1.05,1.00,2.50,10,4,4,4,5,4,5,1.00,5,2,0.40,17797.294762053083,18399.048906870812,3679.8097813741624,Rare Booker,Low Budget,Regular Flyer,470.7836000000000000,0.07838002971237636,0.40000000000000000000,0.0018811207130970324,2.8037500000000000
596186,0,0,washington,27,0,0,0,23,"18-25",8.5000000000000000,8,91,11.15,2,3,1,2,0,2,1,2,107.73,107.73,96.957,96.96,10.773,10.77,0.05,0.03,1281,640.50,1281,640.50,0,0.00,1.00,3.50,7,2,2,2,1,1,2,1.00,1,1,1.00,1180.1339184142448,1185.1284062292928,1185.1284062292928,Occasional Booker,Low Budget,Rare Flyer,688.9785000000000000,0.08181138810813487,1.00000000000000000000,0.004090569405406744,1.3937500000000000
596220,0,0,mobile,27,0,1,0,52,"50+",8.0000000000000000,9,93,11.54,2,2,1,1,0,2,1,2,463.69,463.69,463.69,463.69,0.00,0.00,0.09,0.05,6220,3110.00,6220,3110.00,0,0.00,1.00,9.00,18,2,1,2,1,1,2,1.00,1,1,1.00,5694.63905700961,5813.767681353636,5813.767681353636,Occasional Booker,Luxury Budget,Rare Flyer,3341.8450000000000000,0.07975722894590066,0.50000000000000000000,0.0035890753025655297,1.2822222222222222
596222,0,0,philadelphia,27,0,1,0,61,"50+",10.3333333333333333,8,166,20.69,3,2,1,1,0,4,2,3,159.20,79.60,159.20,79.60,0.00,0.00,0.03,0.05,3559,1186.33,3559,1186.33,0,0.00,1.00,2.33,7,3,3,3,2,1,3,1.00,2,2,1.00,2181.9262605485665,2190.9289693893757,1095.4644846946878,Occasional Booker,Moderate Budget,Rare Flyer,1239.4000000000000000,0.07266324112934155,0.33333333333333333333,0.0007266324112934,2.5862500000000000
596320,0,0,fayetteville,27,1,1,1,38,"31-40",5.0000000000000000,9,197,24.65,2,3,2,1,0,4,2,1,1103.11,551.56,1103.11,551.56,0.00,0.00,0.03,0.05,477,477.00,453.15,453.15,23.85,23.85,3.00,1.00,1,1,1,1,1,2,1,2.00,4,2,1.00,6844.5801680503255,7024.599853950347,3512.2999269751735,Occasional Booker,Moderate Budget,Rare Flyer,778.1300000000000000,0.15703527929489905,0.50000000000000000000,0.0023555291894234854,2.7388888888888889
596329,0,0,phoenix,27,0,0,0,22,"18-25",0,9,62,7.82,0,2,1,2,0,0,0,0,0,0.00,0,0.00,0,0.00,0.10,0.05,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,0.86888888888888888889
596335,1,1,hamilton,27,0,1,0,40,"31-40",8.0000000000000000,8,109,13.64,2,1,0,3,0,4,2,2,860.73,430.37,860.73,430.37,0.00,0.00,0.06,0.00,1960,980.00,1960,980.00,0,0.00,1.50,5.00,10,2,2,2,2,2,2,1.50,3,1,0.50,8483.365784380736,8237.24337435414,4118.62168717707,Occasional Booker,Moderate Budget,Rare Flyer,1410.3650000000000000,0.10449248139004846,1.5000000000000000,0.009404323325104361,1.7050000000000000
596349,0,0,fresno,27,0,1,0,69,"50+",5.0000000000000000,8,79,9.85,1,2,1,2,0,0,0,1,0,0.00,0,0.00,0,0.00,0.04,0.04,4260,4260.00,4260,4260.00,0,0.00,1.00,15.00,15,1,1,1,0,0,1,0.00,0,0,0.00,0.0,0.0,0.0,Frequent Booker,Luxury Budget,Rare Flyer,4260.0000000000000000,0.0,2.0000000000000000,0.0,1.2312500000000000
596361,0,0,san jose,27,0,0,0,33,"31-40",10.5000000000000000,8,113,14.11,2,3,1,2,0,2,1,2,413.33,413.33,392.6635,392.66,20.6665,20.67,0.03,0.02,3889,1944.50,3889,1944.50,0,0.00,1.50,11.50,23,2,2,2,1,1,2,1.00,1,1,1.00,4656.864739661152,4544.852836273221,4544.852836273221,Occasional Booker,High Budget,Rare Flyer,2140.8317500000000000,0.08639740694486028,1.00000000000000000000,0.0025919222083458085,1.7637500000000000
596409,0,0,chicago,27,0,0,0,48,"41-50",7.5000000000000000,8,136,17.03,2,3,2,4,0,4,2,2,791.14,395.57,767.2380,383.62,23.9020,11.95,0.04,0.08,318,159.00,297.8,148.90,20.2,10.10,1.00,1.50,3,2,2,2,2,2,2,1.00,2,1,0.50,8005.454795449015,7714.376154507172,3857.188077253586,Occasional Booker,Low Budget,Rare Flyer,532.5190000000000000,0.0994556117867984,2.0000000000000000,0.007956448942943872,2.1287500000000000
596442,2,0,omaha,27,0,0,0,19,"18-25",8.0000000000000000,8,212,26.29,1,2,2,0,0,0,0,1,0,0.00,0,0.00,0,0.00,0.00,0.05,1050,1050.00,997.50,997.50,52.50,52.50,1.00,6.00,6,1,1,1,0,0,1,0.00,0,0,0.00,0.0,0.0,0.0,Frequent Booker,Low Budget,Rare Flyer,997.5000000000000000,0.0,0.00000000000000000000,0.0,3.2862500000000000
596505,0,0,san diego,27,0,0,0,44,"41-50",8.3333333333333333,8,206,25.53,6,3,1,3,0,10,5,5,2498.61,499.72,2304.2775,460.86,194.3325,38.87,0.05,0.03,6771,1354.20,6476.6,1295.32,294.4,58.88,1.20,7.20,36,5,4,4,4,5,5,1.20,6,4,0.80,21137.792642343633,22214.232200760107,4442.846440152021,Rare Booker,Moderate Budget,Frequent Flyer,1463.4795833333333333,0.10372978364389089,0.50000000000000000000,0.0025932445910972724,3.1912500000000000
596559,0,1,edmonton,27,0,0,0,20,"18-25",0,8,118,47.99,0,1,1,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.05,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,5.9987500000000000
596611,1,1,halifax,27,0,0,0,24,"18-25",0,8,81,10.15,0,1,0,1,0,0,0,0,0,0.00,0,0.00,0,0.00,0.05,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,1.2687500000000000
596732,0,0,san antonio,27,1,1,1,48,"41-50",10.3333333333333333,8,120,14.94,3,1,0,1,0,6,3,3,1517.66,505.89,1517.66,505.89,0.00,0.00,0.02,0.00,1601,533.67,1601,533.67,0,0.00,1.33,2.67,8,3,3,3,3,3,3,1.33,4,0,0.00,12970.878303347916,13499.168428699992,4499.722809566664,Occasional Booker,Moderate Budget,Regular Flyer,1039.5533333333333333,0.11242618447321315,0.33333333333333333333,0.0007495078964881,1.8675000000000000
596820,0,0,wichita,27,0,0,0,38,"31-40",10.0000000000000000,8,135,16.75,1,1,0,3,0,2,1,1,181.81,181.81,181.81,181.81,0.00,0.00,0.08,0.00,316,316.00,316,316.00,0,0.00,1.00,2.00,2,1,1,1,1,1,1,1.00,1,1,1.00,1998.976009096821,2051.205062610718,2051.205062610718,Frequent Booker,Low Budget,Rare Flyer,497.8100000000000000,0.08863570167314096,3.0000000000000000,0.02127256840155383,2.0937500000000000
596856,0,1,quebec,27,1,0,0,31,"31-40",8.6666666666666667,8,127,15.70,3,2,1,2,0,2,1,3,263.24,263.24,263.24,263.24,0.00,0.00,0.05,0.02,3231,1077.00,3231,1077.00,0,0.00,1.00,6.67,20,3,3,3,1,1,3,1.00,1,1,1.00,3026.623204963543,2955.857468607686,2955.857468607686,Occasional Booker,Moderate Budget,Rare Flyer,1164.7466666666666667,0.08905706814205606,0.66666666666666666667,0.0029685689380685356,1.9625000000000000
596863,0,0,chicago,27,1,1,1,40,"31-40",8.0000000000000000,8,226,107.20,2,0,0,0,1,1,0,2,117.72,117.72,117.72,117.72,0.00,0.00,0.00,0.00,9549,4774.50,9549,4774.50,0,0.00,1.50,13.00,26,2,2,2,1,1,2,2.00,2,0,0.00,659.575586596151,658.8582063832355,658.8582063832355,Occasional Booker,Luxury Budget,Rare Flyer,4833.3600000000000000,0.1786727384731492,0.00000000000000000000,0.0,13.4000000000000000
597003,0,0,stockton,27,0,1,0,45,"41-50",6.0000000000000000,9,103,12.93,2,1,0,1,0,4,2,2,993.37,496.69,993.37,496.69,0.00,0.00,0.04,0.00,679,339.50,679,339.50,0,0.00,1.00,1.50,3,2,2,2,2,2,2,1.00,2,0,0.00,10419.10088950118,10620.652665384583,5310.3263326922915,Occasional Booker,Low Budget,Rare Flyer,836.1850000000000000,0.09353191666248971,0.50000000000000000000,0.0018706383332497943,1.4366666666666667
597010,0,1,edmonton,27,0,1,0,41,"41-50",7.0000000000000000,8,116,14.39,4,3,1,2,0,8,4,3,2269.00,567.25,2228.503,557.13,40.497,10.12,0.03,0.01,1272,424.00,1272,424.00,0,0.00,2.00,3.33,10,3,2,3,3,4,3,1.75,7,1,0.25,15200.24763612125,15098.37956156135,3774.5948903903377,Rare Booker,Low Budget,Regular Flyer,875.1257500000000000,0.14759881952322218,0.50000000000000000000,0.0022139822928483326,1.7987500000000000
597029,0,1,montreal,27,0,1,0,41,"41-50",11.4000000000000000,8,127,15.81,5,2,1,1,0,7,3,4,1431.66,357.92,1431.66,357.92,0.00,0.00,0.04,0.01,8176,2044.00,8176,2044.00,0,0.00,1.75,6.50,26,4,4,4,4,4,5,1.25,5,4,1.00,14936.34960344129,14842.523999762332,3710.630999940583,Rare Booker,High Budget,Regular Flyer,1921.5320000000000000,0.09645664039505172,0.20000000000000000000,0.0007716531231604,1.9762500000000000
597300,0,0,new york,27,1,1,1,38,"31-40",9.5000000000000000,8,91,11.17,2,2,0,4,0,3,1,2,536.75,268.38,514.9280,257.46,21.8220,10.91,0.10,0.00,4156,2078.00,4156,2078.00,0,0.00,1.50,7.00,14,2,2,2,2,2,2,1.50,3,0,0.00,3531.687756944343,3412.7829095093575,1706.3914547546788,Occasional Booker,High Budget,Rare Flyer,2335.4640000000000000,0.15088214329871605,2.0000000000000000,0.03017642865974321,1.3962500000000000
597410,1,0,new york,27,0,0,0,49,"41-50",6.0000000000000000,8,115,14.41,3,1,0,2,0,4,2,3,833.60,416.80,833.60,416.80,0.00,0.00,0.02,0.00,5413,1804.33,5413,1804.33,0,0.00,1.00,9.33,28,3,3,3,2,2,3,1.00,2,0,0.00,9318.371473755824,9075.137672367422,4537.568836183711,Occasional Booker,High Budget,Rare Flyer,2082.2000000000000000,0.09185535581881037,0.66666666666666666667,0.0012247380775841383,1.8012500000000000
597434,0,0,austin,27,0,0,0,42,"41-50",8.6666666666666667,8,296,132.12,3,1,1,0,1,5,2,2,820.52,273.51,820.52,273.51,0.00,0.00,0.00,0.03,803,401.50,803,401.50,0,0.00,1.00,2.00,4,2,2,2,3,3,3,1.00,3,2,0.67,8710.407338361121,9022.309640809877,3007.4365469366257,Occasional Booker,Low Budget,Regular Flyer,541.1733333333333333,0.09094345380129815,0.00000000000000000000,0.0,16.5150000000000000
597498,1,1,london,27,0,1,0,60,"50+",8.8000000000000000,8,124,15.55,5,1,0,1,0,10,5,4,1830.10,366.02,1830.10,366.02,0.00,0.00,0.01,0.00,1169,292.25,1169,292.25,0,0.00,1.25,3.00,12,3,3,3,4,3,4,1.20,6,0,0.00,19282.683424938616,19185.157193528234,3837.031438705647,Rare Booker,Low Budget,Frequent Flyer,599.8200000000000000,0.09539145191978678,0.20000000000000000000,0.0001907829038396,1.9437500000000000
