,user_id,gender,home_country,home_city,months_since_sign_up,has_children,is_married,is_family,age,age_group,avg_days_from_res_to_trip,total_number_of_sessions,total_number_of_page_clicks,total_session_duration_in_minutes,total_trips,total_discounted_trips,total_hotel_discounted_trips,total_flight_discounted_trips,total_cancelled_trips,total_flights,return_flights,total_hotel_res,total_paid_for_flights_before_disc,avg_paid_for_flights_before_disc,total_paid_for_flights_after_disc,avg_paid_for_flights_after_disc,total_disc_for_flights,avg_disc_for_flight,avg_disc_perc_for_flight,avg_disc_perc_for_hotel,total_paid_for_hotels_before_disc,avg_paid_for_hotels_before_disc,total_paid_for_hotels_after_disc,avg_paid_for_hotels_after_disc,total_disc_for_hotels,avg_disc_for_hotels,avg_num_of_rooms_per_hotel_res,avg_num_of_nights_per_hotel_res,tot_num_of_nights_for_hotel_res,num_of_diff_hotels_stayed,num_of_diff_hotel_groups_stayed,num_of_diff_hotel_cities_stayed,num_of_diff_flight_dest,num_of_diff_airlines,num_of_diff_routes,avg_num_of_seats_booked_per_flight,tot_num_of_seats_booked_for_flights,tot_number_of_checked_bags_for_flights,avg_of_checked_bags_for_flights,tot_flight_distance_km,tot_flight_dist_km,avg_flight_dist_km,booking_rate_per_session_segmentation,budget_segmentation,flyer_segmentation,customer_value,ads_per_km,discount_flight_proportion,bargain_hunter_index,avg_session_dur_min,segment
4201,571757,0,0,orlando,28,0,0,0,30,26-30,0.0,8,67,8.42,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.0525,2
4202,571819,0,0,los angeles,28,0,1,0,51,50+,6.0,8,129,16.15,3,3,1,4,0,6,3,3,1165.39,388.46,1148.477,382.83,16.913,5.64,0.04,0.03,741,247.0,741.0,247.0,0.0,0.0,1.0,2.0,6,3,3,3,3,3,3,1.0,3,1,0.33,13261.813124278273,13847.573412099482,4615.85780403316,Occasional Booker,Low Budget,Regular Flyer,629.8256666666666,0.0829370580549877,1.3333333333333333,0.0044233097629326,2.01875,1
4203,571864,0,0,madison,28,0,0,0,38,31-40,6.0,8,101,12.51,3,2,0,3,0,6,3,3,1158.03,386.01,1095.788,365.26,62.242,20.75,0.07,0.0,1101,367.0,1101.0,367.0,0.0,0.0,1.33,3.67,11,3,3,3,3,2,3,1.33,4,0,0.0,9237.938837541322,8894.542762275902,2964.8475874253004,Occasional Booker,Low Budget,Regular Flyer,732.2626666666665,0.1231977887213635,1.0,0.0086238452104954,1.56375,1
4204,571876,0,0,houston,28,0,1,0,58,50+,6.0,8,99,12.34,3,4,2,2,0,4,2,3,1150.25,575.13,1121.361,560.68,28.889,14.44,0.06,0.02,2599,866.33,2548.0,849.33,51.0,17.0,1.67,3.33,10,3,3,3,2,2,3,2.0,4,1,0.5,6358.811977710837,6560.715125729681,3280.3575628648405,Occasional Booker,Moderate Budget,Rare Flyer,1223.1203333333333,0.1709205442562608,0.6666666666666666,0.0068368217702504,1.5425,1
4205,571888,0,0,el paso,28,0,0,0,41,41-50,6.0,8,308,135.49,3,4,1,3,1,6,3,3,759.19,253.06,577.464,192.49,181.726,60.58,0.12,0.04,1409,469.67,1409.0,469.67,0.0,0.0,1.0,1.67,5,3,3,3,3,3,3,1.0,3,1,0.33,8741.714134943086,8897.927714537962,2965.9759048459878,Occasional Booker,Low Budget,Regular Flyer,662.1546666666667,0.0648987065894573,1.0,0.0077878447907348,16.93625,1
4206,571913,0,1,montreal,28,0,0,0,24,18-25,6.0,8,88,10.96,2,3,2,2,0,2,1,2,132.93,132.93,112.9905,112.99,19.9395,19.94,0.06,0.04,6889,3444.5,6466.1,3233.05,422.9,211.45,1.5,5.0,10,2,2,2,1,1,2,1.0,1,0,0.0,1479.6622562686773,1472.015147293754,1472.015147293754,Occasional Booker,Luxury Budget,Rare Flyer,3289.54525,0.0767590606711683,1.0,0.00460554364027,1.37,0
4207,571940,0,0,richmond,28,1,0,0,37,31-40,4.5,9,75,9.38,2,2,1,4,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,3820,1910.0,3424.0,1712.0,396.0,198.0,1.0,7.5,15,2,2,2,0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,Occasional Booker,Moderate Budget,Rare Flyer,1712.0,0.0,2.0,0.0,1.0422222222222222,0
4208,572106,0,0,newark,28,0,1,0,57,50+,12.0,8,106,13.2,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,3542,3542.0,3542.0,3542.0,0.0,0.0,1.0,11.0,11,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Luxury Budget,Rare Flyer,3542.0,0.0,1.0,0.0,1.65,0
4209,572133,0,0,montgomery,28,0,1,0,74,50+,33.0,8,61,7.54,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,567,567.0,567.0,567.0,0.0,0.0,1.0,7.0,7,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Low Budget,Rare Flyer,567.0,0.0,1.0,0.0,0.9425,2
4210,572154,0,0,omaha,28,1,1,1,49,41-50,6.0,8,76,9.55,1,2,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,84,84.0,84.0,84.0,0.0,0.0,1.0,1.0,1,1,1,1,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,Frequent Booker,Low Budget,Rare Flyer,84.0,0.0,1.0,0.0,1.19375,2
4211,572176,1,0,boston,28,0,0,0,73,50+,5.0,8,75,9.37,1,1,1,0,0,2,1,1,121.28,121.28,121.28,121.28,0.0,0.0,0.0,0.07,184,184.0,184.0,184.0,0.0,0.0,1.0,2.0,2,1,1,1,1,1,1,1.0,1,0,0.0,1397.60658799599,1414.3284103801636,1414.3284103801636,Frequent Booker,Low Budget,Rare Flyer,305.28,0.0857509466046861,0.0,0.0,1.17125,2
4212,572214,0,0,oakland,28,0,1,0,70,50+,0.0,8,73,9.15,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.14375,2
4213,572290,0,0,chicago,28,0,0,0,44,41-50,7.5,8,247,30.78,6,2,2,0,0,12,6,6,2044.91,340.82,2044.91,340.82,0.0,0.0,0.0,0.03,2520,420.0,2494.6,415.77,25.4,4.23,1.17,2.83,17,6,5,6,6,6,6,1.17,7,1,0.17,20507.87346765385,21216.33285499017,3536.0554758316957,Rare Booker,Low Budget,Frequent Flyer,756.585,0.0963837631119663,0.0,0.0,3.8475,3
4214,572396,0,0,madison,28,1,0,0,50,41-50,8.333333333333332,8,141,17.45,3,3,0,3,0,6,3,2,759.53,253.18,702.818,234.27,56.712,18.9,0.08,0.0,1236,618.0,1236.0,618.0,0.0,0.0,1.0,2.0,4,2,2,2,3,3,3,1.0,3,1,0.33,9321.505825284255,9602.551265091955,3200.8504216973192,Occasional Booker,Low Budget,Regular Flyer,646.2726666666666,0.0731907573932925,1.0,0.0058552605914634,2.18125,1
4215,572397,0,0,bakersfield,28,1,1,1,55,50+,0.0,8,53,6.65,0,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,0.83125,2
4216,572428,0,0,omaha,28,1,1,1,42,41-50,6.0,9,194,23.95,2,3,2,1,0,4,2,2,594.78,297.39,594.78,297.39,0.0,0.0,0.05,0.09,886,443.0,840.1,420.05,45.9,22.95,1.0,3.5,7,2,2,2,2,2,2,1.0,2,0,0.0,6488.832085478138,6547.816468453719,3273.90823422686,Occasional Booker,Low Budget,Rare Flyer,717.44,0.0908363884152144,0.5,0.0022709097103803,2.661111111111111,1
4217,572479,0,0,portland,28,0,1,0,49,41-50,6.75,8,144,17.77,4,1,0,1,0,8,4,4,1141.52,285.38,1141.52,285.38,0.0,0.0,0.03,0.0,662,165.5,662.0,165.5,0.0,0.0,1.0,2.75,11,4,4,3,3,4,3,1.0,4,1,0.25,13243.449772635671,12747.310496440994,3186.8276241102485,Rare Booker,Low Budget,Regular Flyer,450.88,0.0895498701721205,0.25,0.0006716240262909,2.22125,3
4218,572489,0,0,los angeles,28,1,1,1,47,41-50,5.5,8,276,129.46,2,2,0,3,1,2,1,1,363.73,363.73,236.4245,236.42,127.3055,127.31,0.16,0.0,1988,1988.0,1988.0,1988.0,0.0,0.0,2.0,7.0,7,1,1,1,1,1,2,1.0,1,0,0.0,3884.220583830696,3903.57758375094,3903.57758375094,Occasional Booker,High Budget,Rare Flyer,1112.21225,0.0605661076096302,1.5,0.0145358658263112,16.1825,1
4219,572502,0,0,fresno,28,0,1,0,59,50+,9.33333333333333,8,170,21.13,3,2,1,2,0,4,2,3,815.17,407.59,815.17,407.59,0.0,0.0,0.02,0.03,1202,400.67,1202.0,400.67,0.0,0.0,1.33,2.0,6,3,3,3,2,1,3,1.0,2,2,1.0,8893.31873000384,9483.848989799922,4741.924494899961,Occasional Booker,Low Budget,Rare Flyer,672.39,0.0859534985085414,0.6666666666666666,0.0011460466467805,2.64125,1
4220,572529,0,0,los angeles,28,0,1,0,65,50+,9.0,8,174,21.63,2,1,0,3,0,3,1,2,371.58,185.79,371.58,185.79,0.0,0.0,0.04,0.0,274,137.0,274.0,137.0,0.0,0.0,1.0,1.5,3,2,2,2,2,2,2,1.0,2,0,0.0,4352.464868505621,4698.573270650777,2349.2866353253885,Occasional Booker,Low Budget,Rare Flyer,322.79,0.0790835810353414,1.5,0.0047450148621204,2.70375,1
4221,572538,1,0,madison,28,0,1,0,55,50+,9.33333333333333,8,117,14.65,3,2,1,1,0,6,3,3,710.66,236.89,710.66,236.89,0.0,0.0,0.03,0.03,2491,830.33,2313.55,771.18,177.45,59.15,1.0,5.0,15,3,3,3,3,2,3,1.0,3,2,0.67,8011.273878575719,7898.12674816842,2632.70891605614,Occasional Booker,Moderate Budget,Regular Flyer,1008.07,0.0899782977229129,0.3333333333333333,0.0008997829772291,1.83125,3
4222,572554,0,0,norfolk,28,0,0,0,55,50+,8.75,9,167,20.65,8,2,1,1,0,12,6,6,1624.88,270.81,1620.551,270.09,4.329,0.72,0.01,0.01,3770,628.33,3759.0,626.5,11.0,1.83,1.17,3.33,20,6,6,5,6,5,8,1.17,7,5,0.83,15519.086034010448,16340.5550859982,2723.4258476663667,Rare Booker,Low Budget,Frequent Flyer,672.443875,0.0991735587604737,0.125,0.0001239669484506,2.2944444444444443,3
4223,572578,0,1,montreal,28,0,0,0,41,41-50,9.5,8,124,15.33,2,2,1,2,0,4,2,2,369.32,184.66,348.8225,174.41,20.4975,10.25,0.05,0.03,1437,718.5,1391.4,695.7,45.6,22.8,1.0,6.0,12,2,2,2,2,2,2,1.0,2,1,0.5,4175.070482598494,4057.428689399775,2028.7143446998875,Occasional Booker,Low Budget,Rare Flyer,870.11125,0.0859713199424343,1.0,0.0042985659971217,1.91625,1
4224,572591,0,0,wichita,28,0,1,0,44,41-50,8.0,8,116,14.23,2,1,0,2,0,4,2,2,857.8,428.9,857.8,428.9,0.0,0.0,0.03,0.0,6274,3137.0,6274.0,3137.0,0.0,0.0,2.0,4.0,8,2,2,2,2,2,2,2.0,4,2,1.0,5194.006053667476,5290.657350165178,2645.328675082589,Occasional Booker,Luxury Budget,Rare Flyer,3565.9,0.162134862121286,1.0,0.0048640458636385,1.77875,0
4225,572609,0,0,kansas city,28,0,1,0,42,41-50,5.333333333333333,8,124,15.61,3,3,1,3,0,4,2,3,706.68,353.34,686.0315,343.02,20.6485,10.32,0.05,0.02,925,308.33,925.0,308.33,0.0,0.0,1.33,2.67,8,3,3,3,2,2,3,1.0,2,1,0.5,7603.3978514845,7895.573829856619,3947.7869149283097,Occasional Booker,Low Budget,Rare Flyer,537.0105,0.0868881115905489,1.0,0.0043444055795274,1.95125,1
4226,572632,0,0,lubbock,28,1,1,1,46,41-50,6.666666666666666,8,165,20.23,3,1,1,0,0,6,3,3,823.04,274.35,823.04,274.35,0.0,0.0,0.0,0.04,1144,381.33,1116.7,372.23,27.3,9.1,1.0,2.33,7,3,3,3,3,3,3,1.0,3,2,0.67,9105.696293107509,9438.245450065271,3146.081816688424,Occasional Booker,Low Budget,Regular Flyer,646.58,0.0872026484535118,0.0,0.0,2.52875,1
4227,572669,0,1,winnipeg,28,0,1,0,52,50+,8.5,9,87,10.77,2,3,2,3,0,2,1,2,192.71,192.71,192.71,192.71,0.0,0.0,0.06,0.03,2664,1332.0,2556.8,1278.4,107.2,53.6,1.5,5.0,10,2,2,2,1,1,2,1.0,1,0,0.0,2324.6464501475675,2260.1088268123,2260.1088268123,Occasional Booker,Moderate Budget,Rare Flyer,1374.755,0.0852658056611379,1.5,0.0076739225095024,1.1966666666666668,1
4228,572728,0,0,jacksonville,28,1,0,0,57,50+,39.4,8,178,22.02,5,3,2,1,0,8,4,4,1373.23,343.31,1373.23,343.31,0.0,0.0,0.01,0.04,2856,714.0,2856.0,714.0,0.0,0.0,1.25,2.75,11,4,4,4,4,3,5,1.25,5,4,1.0,11641.227034318435,11740.537509623844,2935.134377405961,Rare Booker,Moderate Budget,Regular Flyer,845.846,0.116964832221212,0.2,0.0002339296644424,2.7525,3
4229,572744,0,1,ottawa,28,0,1,0,33,31-40,6.5,8,195,24.02,4,3,2,2,0,6,3,4,1347.1,449.03,1347.1,449.03,0.0,0.0,0.01,0.03,3634,908.5,3506.8,876.7,127.2,31.8,1.0,3.75,15,4,4,2,2,2,3,1.0,3,0,0.0,14864.98896276414,14096.523276595522,4698.841092198508,Rare Booker,Moderate Budget,Regular Flyer,1213.475,0.095562570540822,0.5,0.0004778128527041,3.0025,3
4230,572826,0,0,houston,28,1,1,1,44,41-50,11.0,8,148,18.31,2,2,0,4,0,2,1,2,365.0,365.0,365.0,365.0,0.0,0.0,0.06,0.0,1665,832.5,1665.0,832.5,0.0,0.0,1.0,3.5,7,2,2,1,1,1,2,1.0,1,0,0.0,4556.169895213496,4782.199840488856,4782.199840488856,Occasional Booker,Moderate Budget,Rare Flyer,1015.0,0.0763247066569029,2.0,0.0091589647988283,2.28875,1
4231,572870,0,0,stockton,28,0,0,0,22,18-25,0.0,8,96,11.83,0,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.47875,2
4232,572898,0,0,norfolk,28,1,1,1,51,50+,7.0,9,88,10.91,2,1,1,0,0,2,1,2,45.66,45.66,45.66,45.66,0.0,0.0,0.0,0.03,2637,1318.5,2381.4,1190.7,255.6,127.8,1.0,2.5,5,2,2,2,1,1,2,1.0,1,0,0.0,501.89181049269007,502.0049007767416,502.0049007767416,Occasional Booker,Moderate Budget,Rare Flyer,1213.53,0.0909552873474965,0.0,0.0,1.212222222222222,1
4233,572908,0,0,new york,28,1,1,1,53,50+,8.0,8,193,23.8,5,0,0,0,0,10,5,4,2462.66,492.53,2462.66,492.53,0.0,0.0,0.0,0.0,2110,527.5,2110.0,527.5,0.0,0.0,1.0,2.75,11,4,3,4,5,5,5,1.0,5,4,0.8,26622.47131808714,27558.190192147955,5511.638038429591,Rare Booker,Moderate Budget,Frequent Flyer,914.532,0.0893621817263484,0.0,0.0,2.975,3
4234,572932,0,0,omaha,28,0,1,0,77,50+,0.0,8,147,18.47,0,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,2.30875,2
4235,572992,0,0,phoenix,28,0,0,0,49,41-50,8.0,9,153,18.75,4,2,1,2,0,8,4,4,2814.58,703.65,2790.364,697.59,24.216,6.05,0.03,0.01,3799,949.75,3799.0,949.75,0.0,0.0,1.75,2.5,10,4,4,4,4,4,4,1.75,7,4,1.0,15919.45420942958,15983.094263960193,3995.773565990048,Occasional Booker,Moderate Budget,Regular Flyer,1647.341,0.174582215052808,0.5,0.0026187332257921,2.083333333333333,3
4236,573010,0,0,new york,28,1,0,0,47,41-50,11.0,8,348,138.61,2,2,1,1,1,4,2,2,798.88,399.44,731.906,365.95,66.974,33.49,0.03,0.04,3618,1809.0,3618.0,1809.0,0.0,0.0,1.5,3.5,7,2,2,2,2,2,2,1.5,3,1,0.5,7237.235949130457,7975.66767354674,3987.83383677337,Occasional Booker,High Budget,Rare Flyer,2174.953,0.0917673641828816,0.5,0.0013765104627432,17.32625,1
4237,573011,0,0,san antonio,28,0,1,0,44,41-50,10.25,8,106,13.03,4,1,1,0,0,4,2,4,2147.39,1073.7,2147.39,1073.7,0.0,0.0,0.0,0.03,9608,2402.0,9608.0,2402.0,0.0,0.0,2.25,6.0,24,4,4,4,2,2,4,2.5,5,2,1.0,9449.832584441168,9695.505981909664,4847.752990954832,Rare Booker,Luxury Budget,Rare Flyer,2938.8475,0.2214830256416428,0.0,0.0,1.62875,0
4238,573040,1,0,portland,28,0,0,0,49,41-50,6.333333333333333,8,106,13.32,3,1,0,1,0,6,3,3,1603.1,534.37,1603.1,534.37,0.0,0.0,0.04,0.0,604,201.33,604.0,201.33,0.0,0.0,1.0,1.67,5,3,3,3,3,3,3,1.0,3,1,0.33,17671.936144411608,17256.19604763011,5752.065349210036,Occasional Booker,Low Budget,Regular Flyer,735.7,0.0928999644866785,0.3333333333333333,0.0012386661931557,1.665,3
4239,573086,0,0,new york,28,1,0,0,46,41-50,7.0,8,270,105.0,2,3,1,2,1,4,2,2,584.85,292.43,568.308,284.15,16.542,8.27,0.03,0.01,2601,1300.5,2601.0,1300.5,0.0,0.0,1.0,6.5,13,2,2,2,2,2,2,1.0,2,2,1.0,6328.295655768762,6078.458689445912,3039.229344722956,Occasional Booker,Moderate Budget,Rare Flyer,1584.654,0.0934954120831254,1.0,0.0028048623624937,13.125,1
4240,573122,0,0,new orleans,28,0,1,0,52,50+,8.5,8,112,13.97,4,0,0,0,0,7,3,4,1107.99,277.0,1107.99,277.0,0.0,0.0,0.0,0.0,916,229.0,916.0,229.0,0.0,0.0,1.0,2.5,10,4,3,3,3,4,3,1.0,4,1,0.25,11999.484564528631,12335.82854834056,3083.95713708514,Rare Booker,Low Budget,Regular Flyer,505.9975,0.0898188553495297,0.0,0.0,1.74625,3
4241,573147,0,0,chicago,28,0,1,0,43,41-50,6.25,8,156,19.5,4,1,0,1,0,6,3,4,830.68,276.89,830.68,276.89,0.0,0.0,0.03,0.0,2411,602.75,2411.0,602.75,0.0,0.0,1.0,4.0,16,4,4,3,3,2,4,1.0,3,4,1.33,9382.54014430832,9211.14644649624,3070.38214883208,Rare Booker,Low Budget,Regular Flyer,810.42,0.0901820424661662,0.25,0.0006763653184962,2.4375,3
4242,573153,1,0,los angeles,28,0,0,0,44,41-50,9.0,8,397,144.3,3,0,0,0,1,6,3,2,1522.12,507.37,1522.12,507.37,0.0,0.0,0.0,0.0,676,338.0,676.0,338.0,0.0,0.0,1.0,2.0,4,2,2,2,3,2,3,1.0,3,2,0.67,17333.599545589084,18232.755617938317,6077.585205979438,Occasional Booker,Low Budget,Regular Flyer,732.7066666666666,0.0834827182404869,0.0,0.0,18.0375,1
4243,573189,0,0,santa ana,28,0,1,0,53,50+,7.0,8,196,24.33,4,0,0,0,0,8,4,4,2472.22,618.06,2472.22,618.06,0.0,0.0,0.0,0.0,1742,435.5,1742.0,435.5,0.0,0.0,1.0,3.75,15,4,3,3,3,4,3,1.0,4,4,1.0,28190.71822243488,29994.37581836623,7498.593954591557,Rare Booker,Moderate Budget,Regular Flyer,1053.555,0.082422785357187,0.0,0.0,3.04125,3
4244,573191,1,0,cleveland,28,0,0,0,39,31-40,7.0,8,303,132.77,2,2,1,2,1,4,2,2,272.02,136.01,231.217,115.61,40.803,20.4,0.1,0.05,2016,1008.0,1911.6,955.8,104.4,52.2,1.0,3.0,6,2,2,2,2,2,2,1.0,2,1,0.5,3002.0161644082937,3033.824060338894,1516.912030169447,Occasional Booker,Moderate Budget,Rare Flyer,1071.4085,0.0762130550095814,1.0,0.0076213055009581,16.59625,1
4245,573237,0,1,calgary,28,1,0,0,38,31-40,11.0,8,76,9.42,1,2,1,2,0,2,1,1,399.84,399.84,399.84,399.84,0.0,0.0,0.09,0.03,348,348.0,348.0,348.0,0.0,0.0,1.0,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,4463.554593984428,4414.942360424029,4414.942360424029,Frequent Booker,Low Budget,Rare Flyer,747.84,0.0905651687741621,2.0,0.0163017303793491,1.1775,1
4246,573244,0,0,tacoma,28,0,0,0,39,31-40,6.75,8,160,20.05,4,1,1,0,0,6,3,4,2055.96,685.32,2055.96,685.32,0.0,0.0,0.0,0.03,5823,1455.75,5823.0,1455.75,0.0,0.0,1.25,4.25,17,4,4,3,2,3,3,1.0,3,2,0.67,21979.81795604901,20958.242905874493,6986.080968624831,Rare Booker,High Budget,Regular Flyer,1969.74,0.098097918286066,0.0,0.0,2.50625,3
4247,573249,1,1,edmonton,28,0,0,0,49,41-50,7.666666666666665,8,125,15.57,3,2,1,1,0,6,3,3,1398.76,466.25,1398.76,466.25,0.0,0.0,0.04,0.03,5163,1721.0,5079.3,1693.1,83.7,27.9,1.0,8.33,25,3,3,3,3,2,3,1.0,3,0,0.0,15388.796037789418,14307.72339653194,4769.241132177313,Occasional Booker,High Budget,Regular Flyer,2159.353333333333,0.0977625832729647,0.3333333333333333,0.0013035011103061,1.94625,3
4248,573291,0,1,winnipeg,28,0,1,0,58,50+,6.2,8,159,19.8,5,3,1,3,0,9,4,4,1587.1,317.42,1456.423,291.28,130.677,26.14,0.08,0.04,1268,317.0,1268.0,317.0,0.0,0.0,1.0,3.0,12,4,4,3,4,4,4,1.0,5,1,0.2,17167.107536653042,16298.90052979106,3259.780105958212,Rare Booker,Low Budget,Regular Flyer,544.8846,0.0893571316260232,0.6,0.0042891423180491,2.475,3
4249,573365,0,1,toronto,28,0,0,0,22,18-25,253.0,8,105,13.07,1,1,0,1,0,2,1,0,1198.27,1198.27,778.8755,778.88,419.3945,419.39,0.18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1.0,1,0,0.0,12778.268193737247,13760.48444448955,13760.48444448955,Frequent Booker,Low Budget,Rare Flyer,778.8755,0.056602331345384,1.0,0.0101884196421691,1.63375,1
4250,573373,0,0,madison,28,0,0,0,50,41-50,7.5,8,117,14.53,2,2,1,1,0,4,2,1,467.34,233.67,430.825,215.41,36.515,18.26,0.06,0.03,142,142.0,142.0,142.0,0.0,0.0,1.0,2.0,2,1,1,1,2,2,2,1.0,2,1,0.5,5845.139157989748,6187.487965746289,3093.7439828731444,Occasional Booker,Low Budget,Rare Flyer,286.4125,0.0696284182506748,0.5,0.0020888525475202,1.81625,1
4251,573378,0,0,new york,28,1,1,1,46,41-50,7.2,8,132,16.49,5,1,1,0,0,10,5,5,3076.6,615.32,3076.6,615.32,0.0,0.0,0.0,0.05,1680,336.0,1680.0,336.0,0.0,0.0,1.4,2.6,13,5,5,5,5,5,5,1.4,7,1,0.2,25217.29159983425,25014.680175882157,5002.936035176431,Rare Booker,Low Budget,Frequent Flyer,951.32,0.1229917783624632,0.0,0.0,2.06125,3
4252,573379,0,1,edmonton,28,0,1,0,47,41-50,13.4,9,127,15.76,5,3,1,2,0,8,4,5,4118.77,1029.69,4058.934,1014.73,59.836,14.96,0.06,0.01,2641,528.2,2544.6,508.92,96.4,19.28,1.8,1.8,9,5,5,4,3,3,4,2.0,8,3,0.75,23257.259908827167,21424.06746270796,5356.016865676989,Rare Booker,Moderate Budget,Regular Flyer,1320.7068,0.1894567409790521,0.4,0.0045469617834972,1.7511111111111113,3
4253,573420,0,0,dallas,28,0,0,0,38,31-40,8.2,8,201,25.12,5,4,1,4,0,10,5,4,2016.67,403.33,1951.4175,390.28,65.2525,13.05,0.04,0.01,3042,760.5,2980.4,745.1,61.6,15.4,1.25,2.75,11,4,4,4,5,4,5,1.2,6,2,0.4,18376.20746016329,18807.46536854965,3761.4930737099294,Rare Booker,Moderate Budget,Frequent Flyer,986.3635,0.1037576016629658,0.8,0.0033202432532149,3.14,3
4254,573423,0,0,omaha,28,0,0,0,23,18-25,0.0,8,83,10.3,0,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0.0,0.0,0.0,0.0,1.2875,2
4255,573427,0,0,winston-salem,28,0,1,0,56,50+,7.5,8,126,15.65,4,4,2,2,0,6,3,3,1299.3,433.1,1254.832,418.28,44.468,14.82,0.03,0.04,2440,813.33,2341.0,780.33,99.0,33.0,1.0,6.0,18,3,3,3,3,3,4,1.33,4,4,1.33,14302.279605139764,14211.873518317552,4737.291172772518,Rare Booker,Moderate Budget,Regular Flyer,898.958,0.0882946219851069,0.5,0.0013244193297766,1.95625,3
4256,573493,0,0,el paso,28,1,1,1,50,41-50,8.666666666666666,9,122,15.07,3,4,2,3,0,6,3,3,1082.85,360.95,1035.667,345.22,47.183,15.73,0.04,0.04,654,218.0,644.7,214.9,9.3,3.1,1.0,2.67,8,3,3,3,3,3,3,1.0,3,2,0.67,12494.61305835456,13056.44894723592,4352.14964907864,Occasional Booker,Low Budget,Regular Flyer,560.1223333333332,0.0793222570842474,1.0,0.0031728902833698,1.6744444444444444,1
4257,573518,0,0,los angeles,28,0,1,0,45,41-50,9.5,8,91,11.17,2,0,0,0,0,4,2,1,1399.24,699.62,1399.24,699.62,0.0,0.0,0.0,0.0,131,131.0,131.0,131.0,0.0,0.0,1.0,1.0,1,1,1,1,2,2,2,1.0,2,0,0.0,14981.48713492689,15899.8564270325,7949.92821351625,Occasional Booker,Low Budget,Rare Flyer,765.12,0.088003310370844,0.0,0.0,1.39625,1
4258,573564,0,0,cleveland,28,0,0,0,29,26-30,8.8,8,107,13.29,5,1,0,1,0,10,5,3,1218.63,243.73,1218.63,243.73,0.0,0.0,0.04,0.0,1397,465.67,1397.0,465.67,0.0,0.0,1.0,4.33,13,3,3,3,5,5,5,1.0,5,1,0.2,14332.02899569812,14057.288050205354,2811.457610041071,Rare Booker,Low Budget,Frequent Flyer,523.126,0.0866902631323826,0.2,0.0006935221050591,1.66125,3
4259,573584,1,0,oklahoma city,28,0,1,0,39,31-40,9.0,8,181,22.37,1,2,2,1,0,2,1,1,210.1,210.1,189.09,189.09,21.01,21.01,0.03,0.03,246,246.0,233.7,233.7,12.3,12.3,1.0,3.0,3,1,1,1,1,1,1,1.0,1,0,0.0,2222.771143634963,2282.37837993494,2282.37837993494,Frequent Booker,Low Budget,Rare Flyer,422.79,0.0828477879313727,1.0,0.0024854336379411,2.79625,1
